cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/28/2016,11/3/2016,"SurveyMonkey","C-",2292,"lv",2.238469,48,42,7,,46.43333,41.6414,4.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48302,75669,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",10/28/2016,11/3/2016,"SurveyMonkey","C-",2362,"lv",2.226834,44,43,9,,42.42704,42.68205,6.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48291,75658,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/28/2016,11/2/2016,"University of Massachusetts Lowell","B",695,"lv",2.219404,44,44,5,,44.29712,44.23873,4.875451,,"","https://www.uml.edu/docs/TOPLINE-NH-GENERAL-20161103_tcm18-264691.pdf",48263,75589,11/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/28/2016,11/3/2016,"SurveyMonkey","C-",2073,"lv",2.216082,48,40,7,,46.43032,39.66088,4.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48315,75682,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/27/2016,11/1/2016,"Quinnipiac University","A-",589,"lv",2.206373,41,46,5,,41.30532,45.68185,4.444351,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399",48100,75307,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Mexico",10/24/2016,10/24/2016,"Zia Poll","",1899,"lv",2.204087,45,40,9,,43.38946,40.19099,9.752922,,"","http://projects.fivethirtyeight.com/polls/20161027_NM.pdf",47612,74511,10/27/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/28/2016,10/30/2016,"Emerson College","B",800,"lv",2.202969,49,45,3,,48.70412,43.85782,2.535342,,"","http://projects.fivethirtyeight.com/polls/20161101_Swing_1.pdf",47877,74930,11/1/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/20/2016,10/24/2016,"Marist College","A",768,"lv",2.19557,45,36,10,,42.95534,39.19903,7.394804,,"","http://www.nbcnews.com/politics/first-read/polls-clinton-holds-9-point-lead-new-hampshire-tied-nevada-n673361",47539,74346,10/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New York",10/28/2016,11/3/2016,"SurveyMonkey","C-",1949,"lv",2.185524,57,32,5,,55.42687,31.68314,2.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48301,75668,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/28/2016,11/3/2016,"SurveyMonkey","C-",2004,"lv",2.175008,41,46,8,,39.4279,45.67649,5.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48304,75671,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/31/2016,11/1/2016,"Susquehanna Polling & Research, Inc.","B-",681,"lv",2.163093,45,43,2,,45.19123,43.46285,2.460685,,"","https://mgtvwhtm.files.wordpress.com/2016/11/toplines-statewideabc272-oct16.pdf",48086,75228,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Indiana",11/1/2016,11/3/2016,"Public Opinion Strategies","B",600,"lv",2.151987,37,48,9,,37.14737,49.181,8.232178,,"","http://www.wthr.com/article/exclusive-wthrhpi-poll-young-pulls-ahead-of-bayh-in-senate-race",48333,75722,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/28/2016,10/31/2016,"Emerson College","B",750,"lv",2.14466,44,41,8,,43.73187,39.6724,7.67094,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48079,75215,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/26/2016,10/30/2016,"Hampton University","B",802,"lv",2.135768,41,44,,,41.50474,44.13556,,,"","http://news.hamptonu.edu/release/Hampton-University%27s-CPP-Latest-Poll-Shows-VA-Voter-Shift-from-Clinton-to-Trump-Post-Email-Investigation",48097,75284,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/28/2016,11/3/2016,"SurveyMonkey","C-",1927,"lv",2.131467,44,40,10,,42.42325,39.70654,7.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48274,75641,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/28/2016,11/3/2016,"SurveyMonkey","C-",1748,"lv",2.129088,44,43,8,,42.42608,42.68825,5.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48271,75638,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/23/2016,10/30/2016,"Winthrop University","",712,"lv",2.128431,44,39,5,,44.26259,41.28635,4.355786,,"","http://www.winthrop.edu/news-events/article.aspx?id=46011",48074,75204,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Minnesota",10/22/2016,10/26/2016,"SurveyUSA","A",656,"lv",2.121403,49,39,5,,47.31451,39.89541,4.628649,,"","http://www.surveyusa.com/client/PollReport.aspx?g=9749ea8d-a14e-4db8-bd3f-13cfb18c9d02",47712,74694,10/29/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",10/27/2016,11/2/2016,"Stockton College","B",678,"lv",2.119124,51,40,3,,50.38518,40.04982,2.591209,,"","http://observer.com/2016/11/stockton-new-jersey-poll-clinton-51-trump-40/",48323,75695,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",10/28/2016,10/30/2016,"Emerson College","B",750,"lv",2.116889,46,42,5,,45.67514,41.03999,4.535343,,"","http://projects.fivethirtyeight.com/polls/20161101_Swing_1.pdf",47879,74932,11/1/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/28/2016,10/31/2016,"Emerson College","B",700,"lv",2.10344,43,47,2,,42.73641,45.64422,1.67094,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48078,75214,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/26/2016,10/30/2016,"Franklin & Marshall College","B+",652,"lv",2.099136,49,38,4,,48.52051,40.53259,3.643391,,"","http://www.philly.com/philly/blogs/big_tent/Clinton-up-big-in-PA-says-new-FM-College-Poll.html",47876,74927,11/1/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/30/2016,10/30/2016,"Remington","",989,"lv",2.094066,44,48,2,,43.54316,46.92947,2.684188,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47846,74873,10/31/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",10/20/2016,10/26/2016,"Quinnipiac University","A-",791,"lv",2.08824,44,44,4,,44.00574,45.49206,2.636811,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397",47618,74522,10/27/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",10/20/2016,10/24/2016,"Marist College","A",707,"lv",2.08584,43,43,10,,41.03051,45.72185,7.394804,,"","http://www.nbcnews.com/politics/first-read/polls-clinton-holds-9-point-lead-new-hampshire-tied-nevada-n673361",47540,74347,10/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/20/2016,10/26/2016,"Quinnipiac University","A-",749,"lv",2.079149,50,38,4,,50.04278,39.26663,2.636811,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397",47620,74524,10/27/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/28/2016,11/1/2016,"The Times-Picayune/Lucid","",972,"lv",2.077247,44,37,9,,43.96338,39.99672,7.275702,,"","https://luc.id/wp-content/uploads/2016/11/Colorado-Battleground-Results.pdf",48103,75314,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"South Carolina",10/28/2016,11/3/2016,"SurveyMonkey","C-",1583,"lv",2.074934,43,47,5,,41.43613,46.6233,2.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48309,75676,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/20/2016,10/25/2016,"University of North Florida","B+",819,"lv",2.063041,43,39,6,,43.96545,43.07999,4.138071,,"","http://www.firstcoastnews.com/news/unf-poll-shows-clinton-holds-a-slight-lead-over-trump-in-florida/343029691",47549,74383,10/27/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/20/2016,10/24/2016,"Suffolk University","B+",1000,"lv",2.057917,47.4,37.6,3.9,,47.05593,40.36729,3.965419,,"","https://www.suffolk.edu/documents/SUPRC/10_26_2016_marginals.pdf",47530,74325,10/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/30/2016,10/30/2016,"Remington","",952,"lv",2.057055,45,44,4,,44.5348,42.98127,4.684188,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47845,74872,10/31/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/25/2016,10/26/2016,"Gravis Marketing","B-",1273,"rv",2.053385,49,47,1,,48.92972,47.78337,.6807971,,"","http://www.breitbart.com/2016-presidential-race/2016/10/29/exclusive-breitbartgravis-north-carolina-poll-clinton-trump-in-statistical-tie/",47766,74754,10/30/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/17/2016,10/18/2016,"Quinnipiac University","A-",1007,"lv",2.050747,47,40,7,,47.06611,42.08316,5.037081,,"","https://www.qu.edu/images/polling/us/us10192016_U29frgv.pdf",47078,73671,10/19/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",10/28/2016,11/3/2016,"SurveyMonkey","C-",1568,"lv",2.046609,45,43,7,,43.42481,42.69649,4.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48318,75685,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/27/2016,10/29/2016,"Dixie Strategies","C+",980,"lv",2.046548,39.39,51.53,2.96,,39.56327,51.6299,2.88227,,"","http://dfw.cbslocal.com/2016/11/01/donald-trump-surges-to-12-point-lead-in-texas/",47993,75052,11/1/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/21/2016,10/22/2016,"YouGov","B",1031,"lv",2.034825,43,46,5,,42.47193,47.70963,5.280914,,"","https://today.yougov.com/news/2016/10/23/battlegrounds-presidential-race-tight-florida-and-/",47237,73920,10/23/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/26/2016,10/30/2016,"University of New Hampshire","B+",618,"lv",2.023511,46,39,6,,45.56253,41.58109,5.649283,,"","https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_fall_nhelec103116.pdf",47871,74918,10/31/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",10/26/2016,10/28/2016,"Cygnal Political","",811,"lv",2.020176,32,56,,,31.73431,55.49511,,,"","http://www.runswitchpr.com/oct-2016-survey/",47792,74812,10/31/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",10/28/2016,11/1/2016,"The Times-Picayune/Lucid","",892,"lv",2.018193,45,38,7,,44.97038,40.95331,5.275701,,"","https://luc.id/wp-content/uploads/2016/11/Nevada-Battleground-Results.pdf",48104,75315,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/25/2016,10/26/2016,"Public Policy Polling","B+",742,"lv",2.016409,48,44,,,46.8173,44.66503,,,"","http://www.politico.com/states/f/?id=00000158-0ab5-d236-ad5d-dab74e5e0001",47637,74560,10/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/26/2016,10/27/2016,"Emerson College","B",800,"lv",2.014555,45,45,6,,44.62602,44.38223,5.312801,,"","http://projects.fivethirtyeight.com/polls/20161029_1.pdf",47757,74740,10/29/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/21/2016,10/24/2016,"NBC News/Wall Street Journal","A-",724,"lv",2.011529,43,34,7,,42.01862,37.28647,4.999298,,"","http://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2016/10/27/survey.pdf",47550,74505,10/27/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/20/2016,10/21/2016,"Public Policy Polling","B+",990,"lv",2.007091,46,40,5,,44.88211,41.88808,4.740968,,"","http://www.socialsecurityworks.org/wp-content/uploads/2016/10/NationalResults.pdf",47527,74321,10/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/21/2016,10/22/2016,"YouGov","B",1042,"lv",2.006962,46,43,3,,45.46351,44.76306,3.280914,,"","https://today.yougov.com/news/2016/10/23/battlegrounds-presidential-race-tight-florida-and-/",47236,73919,10/23/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",10/28/2016,11/3/2016,"SurveyMonkey","C-",1469,"lv",1.98738,37,47,10,,35.42327,46.70639,7.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48284,75651,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Vermont",10/24/2016,10/26/2016,"Political Marketing International, Inc./Red Racing Horses","B-",1052,"lv",1.975698,52,26,5,,50.62562,27.66104,4.342862,,"","http://rrhelections.com/index.php/2016/10/28/rrh-elections-vermont-poll-phil-scott-r-leads-sue-minter-d-45-38-for-governor/",47640,74563,10/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/20/2016,10/23/2016,"CNN/Opinion Research Corp.","A-",779,"lv",1.966223,49,44,3,,47.65162,44.06447,1.370171,,"","http://i2.cdn.turner.com/cnn/2016/images/10/24/cnn.poll.pdf",47314,74018,10/24/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/27/2016,11/1/2016,"Trafalgar Group","C",1150,"lv",1.960222,44.16,49.13,3.59,,44.08722,47.31294,3.96447,,"","https://drive.google.com/file/d/0B4lhKxf9pMitRFdHQVQxZEJWVG8/view",48122,75385,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Idaho",10/21/2016,10/23/2016,"Emerson College","B",1023,"lv",1.956722,23,52,,,20.50688,50.64874,,,"","http://media.wix.com/ugd/3bebb2_06bcdf8a3e564f1ea6549d31229f4d73.pdf",47339,74075,10/25/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",10/28/2016,10/31/2016,"Emerson College","B",650,"lv",1.956478,37,52,5,,36.74268,50.60535,4.67094,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48081,75217,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/29/2016,11/1/2016,"MassINC Polling Group","A-",500,"lv",1.949517,39,40,10,,39.14256,40.81977,9.112011,,"","http://d279m997dpfwgl.cloudfront.net/wp/2016/11/Topline-2016-10-WBUR-NH-General-6.pdf",48128,75395,11/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/25/2016,10/27/2016,"SurveyUSA","A",683,"rv",1.938476,42,49,3,,41.77621,51.2171,2.127227,,"","http://www.11alive.com/news/politics/elections/exclusive-poll-donald-trump-will-win-georgia/343838078",47785,74803,10/31/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/28/2016,10/31/2016,"Emerson College","B",650,"lv",1.932758,42,51,2,,41.75298,49.5415,1.67094,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48080,75216,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Utah",10/28/2016,11/3/2016,"SurveyMonkey","C-",1327,"lv",1.928679,30,33,7,26,28.40573,32.65303,4.362525,26.14369,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48313,75680,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/23/2016,10/27/2016,"Elon University","B+",710,"lv",1.925846,42,41.2,2.6,,42.0154,44.33615,1.709852,,"","https://www.elon.edu/e/CmsFile/GetFile?FileID=694",47937,74993,11/1/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Utah",10/30/2016,11/2/2016,"Monmouth University","A+",402,"lv",1.911844,31,37,4,24,29.77616,36.60999,4.533578,24.07184,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_UT_110316/",48191,75470,11/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",10/30/2016,10/30/2016,"Remington","",787,"lv",1.894666,44,48,4,,43.5418,46.93786,4.684188,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47847,74874,10/31/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/31/2016,11/2/2016,"Suffolk University","B+",500,"lv",1.884781,41.8,42.2,5.4,,41.83146,42.67262,6.707582,,"","http://www.suffolk.edu/news/67865.php#.WBt8FOErJmA",48194,75475,11/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Oregon",10/28/2016,11/3/2016,"SurveyMonkey","C-",1150,"lv",1.883808,51,36,7,,49.42227,35.71291,4.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48306,75673,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/20/2016,10/26/2016,"Quinnipiac University","A-",707,"lv",1.878515,43,44,8,,43.07478,45.07182,6.636811,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397",47617,74521,10/27/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/17/2016,10/20/2016,"Time/Abt SRBI","A-",839,"lv",1.871669,42,44,9,,41.66143,47.17918,6.106349,,"","http://politics.blog.ajc.com/2016/10/21/ajc-poll-trump-and-clinton-deadlocked-georgia/",47158,73792,10/21/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Illinois",10/28/2016,11/3/2016,"SurveyMonkey","C-",1120,"lv",1.866968,52,37,6,,50.42867,36.67152,3.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48282,75649,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/29/2016,11/1/2016,"Monmouth University","A+",403,"lv",1.863624,48,44,3,,46.74168,43.8418,3.401692,,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_110216/",48092,75255,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/23/2016,10/26/2016,"Christopher Newport University","B-",814,"lv",1.862333,46,39,5,,46.72378,42.92674,2.742293,,"","http://cnu.edu/cpp/pdf/oct%2028%202016%20report-final.pdf",47634,74552,10/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/27/2016,10/31/2016,"Trafalgar Group","C",1150,"lv",1.862031,44.82,48.68,2.17,,44.69931,47.17374,2.408873,,"","https://drive.google.com/file/d/0B4lhKxf9pMitbll0NGxMTHFuc0U/view",48075,75205,11/2/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kansas",10/28/2016,11/3/2016,"SurveyMonkey","C-",1162,"lv",1.848477,36,49,10,,34.4251,48.69462,7.396366,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48285,75652,11/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",10/20/2016,10/25/2016,"University of New Hampshire","B+",670,"lv",1.837192,48,37,5,,47.34595,40.85003,4.093915,,"","http://www.pressherald.com/2016/10/30/clinton-extends-her-lead-in-latest-maine-sunday-telegram-poll-of-voters/",47772,74763,10/30/16,"14:18:34  4 Nov 2016"
